Id,DateCreated,UserId,SendAmount,SendCurrencyId,ReceiveAmount,ReceiveCurrencyId,Narration,ExchangeRate,BaseAmount
1885791,2024-01-25,abaf-48c9-9eb,58,CAD,60320,NGN,Other Personal Services,1040,58
1885793,2024-01-25,57dc-4843-947,200,CAD,208000,NGN,Health-Related,1040,200
1885794,2024-01-25,ae26-4228-8e7,100,CAD,104000,NGN,Goods and Services,1040,100
1885796,2024-01-25,0c8e-4d07-83c,1099000,NGN,1032,CAD,School-Related,0.000938967,1032
1885797,2024-01-25,9759-45bd-84f,3000000,NGN,2817,CAD,Other Personal Services,0.000938967,2817
1885803,2024-01-25,8cfc-4ed9-99c,30000,NGN,28,CAD,Education-Related,0.000938967,28
1885804,2024-01-25,be0b-4ac4-876,145,CAD,150800,NGN,Goods for Processing/Manufacturing Services,1040,145
1885805,2024-01-25,17d4-4c33-829,200,CAD,208000,NGN,Health-Related,1040,200
1885811,2024-01-25,9de9-49d0-841,880,CAD,915200,NGN,Other Personal Services,1040,880
1885813,2024-01-25,6d2c-40c0-974,30,CAD,31200,NGN,Grants and Gifts,1040,30
1885815,2024-01-25,343a-4cdc-b82,150,CAD,156000,NGN,School-Related,1040,150
1885816,2024-01-25,abaf-48c9-9eb,58,CAD,60320,NGN,Other Personal Services,1040,58
1885817,2024-01-25,eb5c-4a3b-966,26,CAD,27186,NGN,Grants and Gifts,1040,26
1885818,2024-01-25,05d9-4b67-ab4,125,CAD,130000,NGN,School-Related,1040,125
1885819,2024-01-25,1c6e-4ea6-91a,208,CAD,216320,NGN,School-Related,1040,208
1885823,2024-01-25,9131-4135-933,764,CAD,794560,NGN,Other Personal Services,1040,764
1885824,2024-01-25,05d9-4b67-ab4,25,CAD,26000,NGN,Goods and Services,1040,25
1885826,2024-01-25,d906-4128-80f,132500,NGN,124,CAD,School-Related,0.000938967,124
1885828,2024-01-25,2a36-44c1-bd7,1295000,NGN,1216,CAD,School-Related,0.000938967,1216
1885830,2024-01-25,11b9-478c-865,49,CAD,50960,NGN,Other Personal Services,1040,49
1885831,2024-01-25,37cb-436c-9b3,600,CAD,624000,NGN,Other Personal Services,1040,600
1885832,2024-01-25,c4b0-4d1d-835,44,CAD,45760,NGN,Grants and Gifts,1040,44
1885833,2024-01-25,2ea2-4e3f-ae4,15,CAD,15600,NGN,School-Related,1040,15
1885836,2024-01-25,1d03-48bc-a13,29,CAD,30160,NGN,School-Related,1040,29
1885839,2024-01-25,ed90-40de-874,30,CAD,31200,NGN,School-Related,1040,30
1885840,2024-01-25,3c5e-46af-9fa,34,CAD,35360,NGN,Health-Related,1040,34
1885844,2024-01-25,a848-4ecf-a7a,100,CAD,104000,NGN,Other Personal Services,1040,100
1885845,2024-01-25,8d4d-4e48-b5c,650,CAD,676000,NGN,Grants and Gifts,1040,650
1885847,2024-01-25,7a1b-4fd0-881,15,CAD,15600,NGN,Grants and Gifts,1040,15
1885848,2024-01-25,5278-4b8d-838,1210000,NGN,1136,CAD,School-Related,0.000938967,1136
1885850,2024-01-25,8cfc-4ed9-99c,2000,CAD,2000,CAD,Debit Account,1,2000
1885853,2024-01-25,4b23-4162-bb1,100,CAD,104000,NGN,Goods and Services,1040,100
1885855,2024-01-25,0c54-4f83-b1b,55,CAD,57200,NGN,Other Personal Services,1040,55
1885856,2024-01-25,ed90-40de-874,20,CAD,20800,NGN,Health-Related,1040,20
1885858,2024-01-25,7a1b-4fd0-881,15,CAD,15600,NGN,Grants and Gifts,1040,15
1885861,2024-01-25,8aa3-4c96-acd,200,CAD,208000,NGN,Other Personal Services,1040,200
1885863,2024-01-25,37b6-4696-be4,30,CAD,31200,NGN,Grants and Gifts,1040,30
1885864,2024-01-25,0f3e-4370-a13,3194999,NGN,3000,CAD,Trade-Related Services,0.000938967,3000
1885865,2024-01-25,e7d8-43be-9fd,50,CAD,52000,NGN,Health-Related,1040,50
1885866,2024-01-25,6d3b-4992-983,289,CAD,300560,NGN,Health-Related,1040,289
1885870,2024-01-25,bb61-411e-a47,10,CAD,10400,NGN,School-Related,1040,10
1885872,2024-01-25,7a1b-4fd0-881,39,CAD,40560,NGN,Goods and Services,1040,39
1885873,2024-01-25,f2a3-475f-99c,300,CAD,312000,NGN,Health-Related,1040,300
1885874,2024-01-25,c7e5-4147-816,49,CAD,50960,NGN,Goods and Services,1040,49
1885875,2024-01-25,4e4a-40a4-bbd,97,CAD,100880,NGN,School-Related,1040,97
1885876,2024-01-25,2f24-4b93-8c4,15,CAD,15600,NGN,gift,1040,15
1885877,2024-01-25,5031-4fce-a87,20,CAD,20800,NGN,Health-Related,1040,20
1885878,2024-01-25,3a51-4619-811,51000,NGN,48,CAD,Other Personal Services,0.000938967,48
1885882,2024-01-25,ab1b-4375-974,120,CAD,124800,NGN,School-Related,1040,120
1885883,2024-01-25,4e4a-40a4-bbd,19,CAD,19760,NGN,Other Personal Services,1040,19
1885884,2024-01-25,445d-41f0-b3d,182,CAD,189280,NGN,Goods and Services,1040,182
1885885,2024-01-25,0dde-4d9b-a65,40,CAD,41600,NGN,Other Personal Services,1040,40
1885888,2024-01-25,9505-4e76-ae4,40,CAD,41600,NGN,Investment Income,1040,40
1885889,2024-01-25,58d9-4835-a4a,200000,NGN,188,CAD,Other Personal Services,0.000938967,188
1885892,2024-01-25,6cb3-4806-8ba,100,CAD,104000,NGN,Goods and Services,1040,100
1885893,2024-01-25,445d-41f0-b3d,18,CAD,18720,NGN,Goods and Services,1040,18
1885894,2024-01-25,fe92-4940-bf2,10,CAD,10400,NGN,Other Personal Services,1040,10
1885895,2024-01-25,ff62-4fd7-ba1,166600,NGN,156,CAD,School-Related,0.000938967,156
1885897,2024-01-25,4799-4f61-a1e,500,CAD,520000,NGN,Other Personal Services,1040,500
1885900,2024-01-25,eb8f-4926-8a7,200,CAD,208000,NGN,Other Personal Services,1040,200
1885902,2024-01-25,be71-4214-a0a,17,CAD,17680,NGN,Health-Related,1040,17
1885904,2024-01-25,b1ea-4817-b41,100,CAD,104000,NGN,Other Personal Services,1040,100
1885905,2024-01-25,6d3b-4992-983,97,CAD,100880,NGN,School-Related,1040,97
1885908,2024-01-25,ca09-4ca7-92e,15,CAD,15600,NGN,School-Related,1040,15
1885910,2024-01-25,ec65-40ee-ad6,404,CAD,420160,NGN,Goods and Services,1040,404
1885911,2024-01-25,7eb4-4e67-a41,30,CAD,31200,NGN,Other Personal Services,1040,30
1885913,2024-01-25,6d3b-4992-983,116,CAD,120640,NGN,Health-Related,1040,116
1885918,2024-01-25,eeca-4fb3-be9,100,CAD,104000,NGN,Miscellaneous Manufactured Articles,1040,100
1885920,2024-01-25,f57d-4aa7-911,550,CAD,572000,NGN,Goods and Services,1040,550
1885921,2024-01-25,a171-4320-bf6,1100,CAD,1144000,NGN,Goods and Services,1040,1100
1885922,2024-01-25,a846-4d8d-ad9,100,CAD,104000,NGN,Health-Related,1040,100
1885924,2024-01-25,5742-4c1d-ac2,529000,NGN,497,CAD,Grants and Gifts,0.000938967,497
1885925,2024-01-25,bb30-4f0d-b55,144,CAD,149760,NGN,Other Personal Services,1040,144
1885926,2024-01-25,bcaa-4d17-94a,289,CAD,300560,NGN,Other Personal Services,1040,289
1885927,2024-01-25,e5af-4c5d-9f0,130,CAD,135200,NGN,Health-Related,1040,130
1885931,2024-01-25,c839-4e51-a17,50,CAD,52000,NGN,Investment Income,1040,50
1885932,2024-01-25,482c-4a67-87c,200,CAD,208000,NGN,Goods and Services,1040,200
1885933,2024-01-25,eeca-4fb3-be9,120,CAD,124800,NGN,Maintenance and Repair Services n.i.e.,1040,120
1885934,2024-01-25,0ae0-4997-bfa,550,CAD,572000,NGN,Other Personal Services,1040,550
1885935,2024-01-25,ca09-4ca7-92e,60,CAD,62400,NGN,Trade-Related Services,1040,60
1885936,2024-01-25,5b84-4da8-9cf,885,CAD,920400,NGN,Goods and Services,1040,885
1885945,2024-01-25,374f-4fca-80b,100,CAD,104000,NGN,Goods and Services by Travellers,1040,100
1885948,2024-01-25,df57-46e0-92b,25,CAD,26000,NGN,Interest,1040,25
1885949,2024-01-25,cdaf-4c29-896,20,CAD,20800,NGN,Other Personal Services,1040,20
1885950,2024-01-25,ca09-4ca7-92e,30,CAD,31200,NGN,Other Personal Services,1040,30
1885954,2024-01-25,664f-4fb0-aa5,250,CAD,260000,NGN,School-Related,1040,250
1885955,2024-01-25,060f-4fcd-923,200,CAD,208000,NGN,Grants and Gifts,1040,200
1885956,2024-01-25,cdaf-4c29-896,100,CAD,104000,NGN,Other Personal Services,1040,100
1885957,2024-01-25,ca09-4ca7-92e,45,CAD,46800,NGN,School-Related,1040,45
1885958,2024-01-25,c137-4654-917,300,CAD,312000,NGN,Goods and Services,1040,300
1885960,2024-01-25,33bc-4049-989,500,CAD,520000,NGN,Health-Related,1040,500
1885961,2024-01-25,7c47-418c-987,13,CAD,13520,NGN,Goods and Services,1040,13
1885962,2024-01-25,f6a0-467e-b65,100,CAD,104000,NGN,Grants and Gifts,1040,100
1885964,2024-01-25,9162-4072-b96,100,CAD,104000,NGN,Health-Related,1040,100
1885965,2024-01-25,7a8d-41c0-b00,14,CAD,14560,NGN,Goods and Services,1040,14
1885966,2024-01-25,1c99-41e3-941,110,CAD,114400,NGN,Grants and Gifts,1040,110
1885968,2024-01-25,d10e-4513-a48,135,CAD,140400,NGN,Other Personal Services,1040,135
1885969,2024-01-25,bbf0-47ea-a57,500,CAD,520000,NGN,Maintenance and Repair Services n.i.e.,1040,500
1885971,2024-01-25,b98d-487d-88c,97,CAD,100880,NGN,Goods and Services,1040,97
1885972,2024-01-25,7877-4a73-ab8,280000,NGN,263,CAD,School-Related,0.000938967,263
1885973,2024-01-25,8fa4-4f9c-afe,2974000,NGN,2792,CAD,Grants and Gifts,0.000938967,2792
1885974,2024-01-25,8ac2-45fa-9ba,40,CAD,41600,NGN,Grants and Gifts,1040,40
1885975,2024-01-25,b0dc-41c5-883,154,CAD,160160,NGN,Other Personal Services,1040,154
1885976,2024-01-25,548c-4d4e-9a3,130,CAD,135200,NGN,Investment Income,1040,130
1885977,2024-01-25,f65c-422c-acf,150,CAD,156000,NGN,Other Personal Services,1040,150
1885979,2024-01-25,d10e-4513-a48,215,CAD,223600,NGN,School-Related,1040,215
1885981,2024-01-25,06d6-4cea-9c3,100,CAD,104000,NGN,Grants and Gifts,1040,100
1885985,2024-01-25,dcf2-4baf-af4,608000,NGN,608000,NGN,Debit Account,1,585
1885986,2024-01-25,b18c-417e-aa8,300,CAD,312000,NGN,Other Personal Services,1040,300
1885987,2024-01-25,22de-4117-b2d,50,CAD,52000,NGN,Grants and Gifts,1040,50
1885992,2024-01-25,9a5c-465a-90e,1198270,NGN,1125,CAD,Other Personal Services,0.000938967,1125
1885994,2024-01-25,6308-4e6d-80e,25,CAD,26000,NGN,School-Related,1040,25
1885996,2024-01-25,e569-4e58-875,10,CAD,10400,NGN,Goods and Services by Travellers,1040,10
1885997,2024-01-25,8d09-410d-b9d,200,CAD,208000,NGN,Other Personal Services,1040,200
1885999,2024-01-25,7a8d-41c0-b00,21000,NGN,20,CAD,School-Related,0.000938967,20
1886000,2024-01-25,1b98-495b-b1d,68000,NGN,64,CAD,Other Personal Services,0.000938967,64
1886002,2024-01-25,e6bc-4672-a73,200,CAD,208000,NGN,Other Personal Services,1040,200
1886008,2024-01-25,195c-471d-915,100,CAD,104000,NGN,Maintenance and Repair Services n.i.e.,1040,100
1886009,2024-01-25,a985-4db2-bba,50,CAD,52000,NGN,Other Personal Services,1040,50
1886010,2024-01-25,3758-4f93-a29,45,CAD,46800,NGN,Health-Related,1040,45
1886011,2024-01-25,c39b-4b04-a2f,32500,NGN,31,CAD,Other Personal Services,0.000938967,31
1886012,2024-01-25,00ff-41ff-b2e,20,CAD,20800,NGN,Other Personal Services,1040,20
1886014,2024-01-25,8927-47e5-903,58,CAD,60320,NGN,Goods for Processing/Manufacturing Services,1040,58
1886015,2024-01-25,00ff-41ff-b2e,20,CAD,20800,NGN,Other Personal Services,1040,20
1886018,2024-01-25,10b1-4120-a55,200,CAD,208000,NGN,Goods and Services by Travellers,1040,200
1886019,2024-01-25,1ef8-471f-aa6,50,CAD,52000,NGN,Passenger Fare,1040,50
1886023,2024-01-25,203b-4fe2-887,10,CAD,10400,NGN,Health-Related,1040,10
1886024,2024-01-25,4347-433c-837,193,CAD,200720,NGN,School-Related,1040,193
1886026,2024-01-25,a5c8-4d6b-b13,50,CAD,52000,NGN,Other Personal Services,1040,50
1886031,2024-01-25,1804-49ff-9b6,145,CAD,150800,NGN,Health-Related,1040,145
1886032,2024-01-25,2a2f-48cb-bd0,20,CAD,20800,NGN,Grants and Gifts,1040,20
1886034,2024-01-25,7a8d-41c0-b00,20,CAD,20800,NGN,School-Related,1040,20
1886035,2024-01-25,9c07-4a4e-b9f,1065000,NGN,1000,CAD,School-Related,0.000938967,1000
1886036,2024-01-25,13d4-4ac9-bb8,100,CAD,104000,NGN,Goods and Services,1040,100
1886037,2024-01-25,984b-4d36-9b3,25,CAD,26000,NGN,Health-Related,1040,25
1886038,2024-01-25,a25f-4797-869,1000,CAD,1040000,NGN,Other Personal Services,1040,1000
1886044,2024-01-25,ba6f-4fd8-bdc,100,CAD,104000,NGN,Grants and Gifts,1040,100
1886045,2024-01-25,5819-4fae-8a7,145,CAD,150800,NGN,Other Personal Services,1040,145
1886047,2024-01-25,c170-41a7-b28,58,CAD,60320,NGN,Grants and Gifts,1040,58
1886048,2024-01-25,92ed-44b3-be6,178,CAD,185006,NGN,Goods and Services,1040,178
1886049,2024-01-25,67df-4f90-a66,159335,NGN,150,CAD,Other Personal Services,0.000938967,150
1886053,2024-01-25,2d07-4a65-86a,993000,NGN,932,CAD,Other Personal Services,0.000938967,932
1886055,2024-01-25,e0c5-45fc-8ae,300,CAD,312000,NGN,Other Personal Services,1040,300
1886057,2024-01-25,570a-446d-b70,10,CAD,10400,NGN,Wages and Salaries in Cash,1040,10
1886056,2024-01-25,b4fb-4c61-bb6,991000,NGN,931,CAD,Grants and Gifts,0.000938967,931
1886058,2024-01-25,3522-4a32-8d1,373000,NGN,350,CAD,School-Related,0.000938967,350
1886059,2024-01-25,ef77-4e8c-9f1,58,CAD,60320,NGN,Grants and Gifts,1040,58
1886060,2024-01-25,cb2b-4b00-b05,1318000,NGN,1238,CAD,School-Related,0.000938967,1238
1886062,2024-01-25,2606-4e36-9ac,25,CAD,26000,NGN,Grants and Gifts,1040,25
1886068,2024-01-25,25f5-4b85-ade,45,CAD,46800,NGN,Other Personal Services,1040,45
1886069,2024-01-25,2f5d-4e10-880,4500000,NGN,4225,CAD,School-Related,0.000938967,4225
1886070,2024-01-25,e1de-4e43-a7c,49,CAD,50960,NGN,Grants and Gifts,1040,49
1886071,2024-01-25,9a5c-465a-90e,289,CAD,300560,NGN,Grants and Gifts,1040,289
1886072,2024-01-25,de76-4786-9c1,2198100,NGN,2064,CAD,Goods and Services,0.000938967,2064
1886074,2024-01-25,a360-4360-bba,120,CAD,124800,NGN,School-Related,1040,120
1886076,2024-01-25,7c08-4c4e-89a,300,CAD,312000,NGN,Other Personal Services,1040,300
1886077,2024-01-25,f23b-45d0-bb7,50,CAD,52000,NGN,Grants and Gifts,1040,50
1886078,2024-01-25,22de-4117-b2d,13,CAD,13520,NGN,Goods and Services,1040,13
1886081,2024-01-25,083e-48fb-9f4,39,CAD,40560,NGN,Health-Related,1040,39
1886085,2024-01-25,bfdd-4b80-a0e,15,CAD,15600,NGN,Other Personal Services,1040,15
1886086,2024-01-25,22de-4117-b2d,34,CAD,35360,NGN,Goods and Services,1040,34
1886087,2024-01-25,4655-4869-a12,1757250,NGN,1650,CAD,Other Personal Services,0.000938967,1650
1886089,2024-01-25,443b-4dfe-b2f,1000,CAD,1040000,NGN,Grants and Gifts,1040,1000
1886091,2024-01-25,81a6-4913-a49,600,CAD,624000,NGN,Passenger Fare,1040,600
1886093,2024-01-25,8562-4fbb-aa2,20,CAD,20800,NGN,Grants and Gifts,1040,20
1886094,2024-01-25,dd29-49be-b90,58,CAD,60320,NGN,Grants and Gifts,1040,58
1886097,2024-01-25,ab53-4bd9-b78,50,CAD,52000,NGN,School-Related,1040,50
1886098,2024-01-25,083e-48fb-9f4,18,CAD,18720,NGN,Health-Related,1040,18
1886103,2024-01-25,d3a4-40ba-bce,100,CAD,104000,NGN,Health-Related,1040,100
1886104,2024-01-25,ee64-49e8-927,700,CAD,728000,NGN,Education-Related,1040,700
1886109,2024-01-25,bb30-4f0d-b55,44,CAD,45760,NGN,Other Personal Services,1040,44
1886111,2024-01-25,b683-4905-add,260,CAD,270400,NGN,Health-Related,1040,260
1886112,2024-01-25,f956-469a-a98,145,CAD,150800,NGN,Other Personal Services,1040,145
1886114,2024-01-25,2e5e-410f-b99,50,CAD,52000,NGN,Education-Related,1040,50
1886115,2024-01-25,9eba-4067-b3c,600,CAD,624000,NGN,School-Related,1040,600
1886116,2024-01-25,8ee5-45a4-87a,1000,CAD,1040000,NGN,School-Related,1040,1000
1886117,2024-01-25,0735-4a02-9d2,10,CAD,10400,NGN,Grants and Gifts,1040,10
1886119,2024-01-25,84bc-48a2-be9,100,CAD,104000,NGN,School-Related,1040,100
1886122,2024-01-25,46f8-4469-91f,10,CAD,10400,NGN,Other Personal Services,1040,10
1886123,2024-01-25,57c5-45a2-97a,10,CAD,10400,NGN,Goods and Services,1040,10
1886126,2024-01-25,bfaf-4226-bf4,10,CAD,10400,NGN,Other Personal Services,1040,10
1886128,2024-01-25,74e1-4ca2-a4d,10,CAD,10400,NGN,Grants and Gifts,1040,10
1886131,2024-01-25,abaf-48c9-9eb,126,CAD,131040,NGN,Other Personal Services,1040,126
1886133,2024-01-25,1804-49ff-9b6,48,CAD,49920,NGN,Health-Related,1040,48
1886137,2024-01-25,07bb-4631-b9a,109,CAD,113360,NGN,Other Personal Services,1040,109
1886138,2024-01-25,abaf-48c9-9eb,88,CAD,91520,NGN,Health-Related,1040,88
1886140,2024-01-25,96f2-46f6-af1,21,CAD,21840,NGN,Grants and Gifts,1040,21
1886143,2024-01-25,5aa4-4c85-b22,19,CAD,19760,NGN,Grants and Gifts,1040,19
1886145,2024-01-25,7d61-49f9-bf4,200,CAD,208000,NGN,Goods and Services,1040,200
1886146,2024-01-25,136d-447a-9fd,75,CAD,78000,NGN,Other Personal Services,1040,75
1886147,2024-01-25,7013-4117-9e6,100,CAD,104000,NGN,Grants and Gifts,1040,100
1886149,2024-01-25,5992-43b5-8b0,50,CAD,52000,NGN,School-Related,1040,50
1886150,2024-01-25,5631-4198-a26,1950,CAD,2028000,NGN,Other Personal Services,1040,1950
1886152,2024-01-25,b5a3-43e6-8f1,49,CAD,50960,NGN,School-Related,1040,49
1886157,2024-01-25,f9d3-4044-9af,166000,NGN,156,CAD,School-Related,0.000938967,156
1886159,2024-01-25,f316-4e98-b3c,20,CAD,20800,NGN,School-Related,1040,20
1886161,2024-01-25,c544-4653-b6d,11000,NGN,8,USD,Passenger Fare,0.000704225,10
1886162,2024-01-25,9f4d-44ef-b9f,780,CAD,811200,NGN,Health Services,1040,780
1886166,2024-01-25,4f56-4bf1-a92,100,CAD,104000,NGN,Grants and Gifts,1040,100
1886168,2024-01-25,4bb4-42df-abc,590,CAD,613600,NGN,Grants and Gifts,1040,590
1886169,2024-01-25,03eb-40fe-8bb,11,CAD,11440,NGN,Goods and Services,1040,11
1886170,2024-01-25,2849-4f6b-b1f,104,CAD,108160,NGN,Other Personal Services,1040,104
1886175,2024-01-25,58bc-468f-ae4,1550,CAD,1612000,NGN,Maintenance and Repair Services n.i.e.,1040,1550
1886176,2024-01-25,576e-42ce-8a9,53,CAD,55120,NGN,Other Personal Services,1040,53
1886177,2024-01-25,3790-4fa2-a5b,500,CAD,520000,NGN,Health-Related,1040,500
1886178,2024-01-25,8725-44b5-a88,20,CAD,20800,NGN,Health-Related,1040,20
1886180,2024-01-25,b088-489c-ad7,400,CAD,416000,NGN,"Machinery, Non-Customised Packaged Software and Transport Equipment",1040,400
1886182,2024-01-25,e035-424d-aac,20,CAD,20800,NGN,Goods and Services,1040,20
1886184,2024-01-25,5eef-44d5-940,100,CAD,104000,NGN,Goods and Services,1040,100
1886192,2024-01-25,69b2-4820-b01,150,CAD,156000,NGN,Goods and Services,1040,150
1886193,2024-01-25,4f7c-465c-b2b,70,CAD,72800,NGN,Goods and Services,1040,70
1886194,2024-01-25,aa8d-4742-b1b,2500,CAD,2600000,NGN,Goods and Services,1040,2500
1886195,2024-01-25,fcee-4fea-bb9,97,CAD,100880,NGN,Other Personal Services,1040,97
1886197,2024-01-25,08cf-417f-98a,200,CAD,208000,NGN,Maintenance and Repair Services n.i.e.,1040,200
1886198,2024-01-25,6cb3-4806-8ba,20,CAD,20800,NGN,Health-Related,1040,20
1886199,2024-01-25,dad4-4495-b10,2000,CAD,2080000,NGN,Other Personal Services,1040,2000
1886200,2024-01-25,aca6-4eb2-974,125,CAD,130000,NGN,Health-Related,1040,125
1886201,2024-01-25,5c02-400d-9cb,150,CAD,156000,NGN,Interest,1040,150
1886202,2024-01-25,e035-424d-aac,73,CAD,75920,NGN,Goods and Services,1040,73
1886206,2024-01-25,56c0-4618-9f5,100,CAD,104000,NGN,Goods and Services,1040,100
1886207,2024-01-25,d322-45f8-981,1195,CAD,1242800,NGN,Health-Related,1040,1195
1886208,2024-01-25,7346-42de-88c,150,CAD,156000,NGN,Other Personal Services,1040,150
1886209,2024-01-25,2c57-419e-9b0,180,CAD,187200,NGN,Grants and Gifts,1040,180
1886212,2024-01-25,0763-4ebc-8fa,200,CAD,208000,NGN,Other Personal Services,1040,200
1886213,2024-01-25,ce6d-4a7e-b0b,2490000,NGN,2338,CAD,Grants and Gifts,0.000938967,2338
1886214,2024-01-25,c8bd-4388-a02,58,CAD,60320,NGN,Grants and Gifts,1040,58
1886215,2024-01-25,7f35-4550-ab5,97,CAD,100880,NGN,School-Related,1040,97
1886216,2024-01-25,dafb-4e0a-a2c,100,CAD,104000,NGN,Other Personal Services,1040,100
1886220,2024-01-25,d7d3-48a0-ad7,30,CAD,31200,NGN,Other Personal Services,1040,30
1886223,2024-01-25,232b-4662-837,144,CAD,149760,NGN,Grants and Gifts,1040,144
1886226,2024-01-25,e5c4-4930-a6d,186,CAD,193440,NGN,Goods and Services,1040,186
1886227,2024-01-25,e6b8-4ae2-b47,145,CAD,150800,NGN,Grants and Gifts,1040,145
1886231,2024-01-25,2982-4e01-838,50,CAD,52000,NGN,Interest,1040,50
1886232,2024-01-25,97a1-47f4-b89,150,CAD,156000,NGN,Health Services,1040,150
1886233,2024-01-25,232b-4662-837,481,CAD,500240,NGN,Grants and Gifts,1040,481
1886234,2024-01-25,05d9-4931-a84,48,CAD,50024,NGN,Grants and Gifts,1040,48
1886236,2024-01-25,548c-4d4e-9a3,10,CAD,10400,NGN,Passenger Fare,1040,10
1886238,2024-01-25,1baf-4b4c-9b9,150,CAD,156000,NGN,School-Related,1040,150
1886241,2024-01-25,62ed-4a2c-9d8,1137000,NGN,1068,CAD,Maintenance and Repair Services n.i.e.,0.000938967,1068
1886242,2024-01-25,d609-48d3-80f,2490000,NGN,2338,CAD,Grants and Gifts,0.000938967,2338
1886243,2024-01-25,0b9b-4489-822,10,CAD,10400,NGN,Health-Related,1040,10
1886245,2024-01-25,308a-41a3-930,28500,NGN,27,CAD,Deposits with/from Financial Institutions Abroad,0.000938967,27
1886246,2024-01-25,ae86-466b-bb5,13,CAD,13520,NGN,Grants and Gifts,1040,13
1886247,2024-01-25,c763-446d-b57,300,CAD,312000,NGN,School-Related,1040,300
1886248,2024-01-25,f02f-46bc-aaf,40,CAD,41600,NGN,Interest,1040,40
1886250,2024-01-25,6b80-4ff0-aa7,100,CAD,104000,NGN,School-Related,1040,100
1886257,2024-01-25,cc18-40e3-9d9,200,CAD,208000,NGN,Health-Related,1040,200
1886258,2024-01-25,edc4-4f15-817,160,CAD,166400,NGN,Goods and Services,1040,160
1886259,2024-01-25,0933-4d64-915,49,CAD,50960,NGN,Other Personal Services,1040,49
1886260,2024-01-25,1ac5-4562-8c9,100,CAD,104000,NGN,School-Related,1040,100
1886262,2024-01-25,6a3b-4617-b31,300,CAD,312000,NGN,Maintenance and Repair Services n.i.e.,1040,300
1886263,2024-01-25,,10,CAD,10,CAD,Partner Transaction,0,0
1886264,2024-01-25,44b9-4373-b18,32,CAD,33280,NGN,Health-Related,1040,32
1886268,2024-01-25,d609-48d3-80f,8800,NGN,8800,NGN,Debit Account,1,8
1886269,2024-01-25,676a-4c18-bb7,29,CAD,30160,NGN,Goods and Services by Travellers,1040,29
1886270,2024-01-25,f893-46b0-a0e,798000,NGN,749,CAD,Other Personal Services,0.000938967,749
1886271,2024-01-25,d9ec-4ff6-b41,20,CAD,20800,NGN,Grants and Gifts,1040,20
1886273,2024-01-25,1140-4630-8e3,97,CAD,100880,NGN,Manufactured Goods,1040,97
1886274,2024-01-25,7f65-4aa5-a60,50,CAD,52000,NGN,Grants and Gifts,1040,50
1886275,2024-01-25,2d58-40fc-b7d,268,CAD,278720,NGN,School-Related,1040,268
1886277,2024-01-25,1140-4630-8e3,97,CAD,100880,NGN,Manufactured Goods,1040,97
1886279,2024-01-25,da49-4a16-962,30,CAD,31200,NGN,Interest,1040,30
1886281,2024-01-25,997a-49a5-841,20,CAD,20800,NGN,Grants and Gifts,1040,20
1886283,2024-01-25,e46c-4ca6-90b,80,CAD,83200,NGN,Other Personal Services,1040,80
